observer,age,luminance,s_frequency,col_dir_id,bkg_id,ge_sigma,area,log_cone_contrast,dataset,ge_lambda,stim_id,t_frequency,orientation,eccentricity,vis_field,var_log_cone_contrast,stimulus,sensitivity
obs_10,Inf,0.089,4,96,69,1.5988,8.030418001,-1.08668879341008,snowden1995,6.3952,-1,6.06286626604159,0,0,180,Inf,gabor,12.2092445700001
obs_10,Inf,0.089,4,96,69,1.5988,8.030418001,-0.694899890302774,snowden1995,6.3952,-1,9.18958683997628,0,0,180,Inf,gabor,4.953359972
obs_10,Inf,0.089,4,96,69,1.5988,8.030418001,-0.326412134778537,snowden1995,6.3952,-1,12.1257325320832,0,0,180,Inf,gabor,2.120372362
obs_9,Inf,0.11,0.25,96,70,1.5988,8.030418001,-1.1976744185821,snowden1995,0.3997,-1,7.46426393229446,0,0,180,Inf,gabor,15.7642901100001
obs_9,Inf,0.11,0.25,96,70,1.5988,8.030418001,-0.750000000007453,snowden1995,0.3997,-1,10.5560632861832,0,0,180,Inf,gabor,5.623413252
obs_9,Inf,0.11,0.25,96,70,1.5988,8.030418001,-0.348837209345646,snowden1995,0.3997,-1,13.928809012738,0,0,180,Inf,gabor,2.232735149
obs_9,Inf,0.11,0.25,96,70,1.5988,8.030418001,-0.116279069897241,snowden1995,0.3997,-1,14.9285278645889,0,0,180,Inf,gabor,1.30701048
obs_9,Inf,0.11,2,96,70,1.5988,8.030418001,-1.20348837210653,snowden1995,3.1976,-1,6.06286626604159,0,0,180,Inf,gabor,15.97674752
obs_9,Inf,0.11,2,96,70,1.5988,8.030418001,-0.796511627938318,snowden1995,3.1976,-1,9.18958683997628,0,0,180,Inf,gabor,6.25909622000001
obs_9,Inf,0.11,2,96,70,1.5988,8.030418001,-0.406976744182729,snowden1995,3.1976,-1,12.1257325320832,0,0,180,Inf,gabor,2.552564613
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-2.254152824,wright1983,1.72793134481783,-1,0,0,0,90,Inf,grating,179.536528725379
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-2.174655909,wright1983,1.72793134481783,-1,0,0,0.34,90,Inf,grating,149.505065986631
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-2.029137569,wright1983,1.72793134481783,-1,0,0,1.35,90,Inf,grating,106.939357131373
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.936995729,wright1983,1.72793134481783,-1,0,0,2.69,90,Inf,grating,86.4959412428112
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.904671503,wright1983,1.72793134481783,-1,0,0,4.04,90,Inf,grating,80.2918571020206
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.878974846,wright1983,1.72793134481783,-1,0,0,5.38,90,Inf,grating,75.6789061115341
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.760271883,wright1983,1.72793134481783,-1,0,0,6.71,90,Inf,grating,57.5800294941147
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.668113092,wright1983,1.72793134481783,-1,0,0,8.04,90,Inf,grating,46.5707349769449
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.602532375,wright1983,1.72793134481783,-1,0,0,9.35,90,Inf,grating,40.0435318146202
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.517035053,wright1983,1.72793134481783,-1,0,0,10.66,90,Inf,grating,32.8878174389442
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.365075598,wright1983,1.72793134481783,-1,0,0,11.96,90,Inf,grating,23.17798075885
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-2.11461794,wright1983,1.72793134481783,-1,8,0,0,90,Inf,grating,130.202085332099
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-2.035121025,wright1983,1.72793134481783,-1,8,0,0.34,90,Inf,grating,108.422901441676
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.929503695,wright1983,1.72793134481783,-1,8,0,1.35,90,Inf,grating,85.0165926412508
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.85731236,wright1983,1.72793134481783,-1,8,0,2.69,90,Inf,grating,71.9966617364459
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.692063869,wright1983,1.72793134481783,-1,8,0,4.04,90,Inf,grating,49.2111902210031
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.646433657,wright1983,1.72793134481783,-1,8,0,5.38,90,Inf,grating,44.3030531797312
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.534358262,wright1983,1.72793134481783,-1,8,0,6.71,90,Inf,grating,34.2261667576306
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.442216421,wright1983,1.72793134481783,-1,8,0,8.04,90,Inf,grating,27.6832083288216
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.296901485,wright1983,1.72793134481783,-1,8,0,9.35,90,Inf,grating,19.8107758883525
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.304427419,wright1983,1.72793134481783,-1,8,0,10.66,90,Inf,grating,20.1570706962858
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.198962642,wright1983,1.72793134481783,-1,8,0,11.96,90,Inf,grating,15.8111202620531
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.602990033,wright1983,1.72793134481783,-1,16,0,0,90,Inf,grating,40.0857517895568
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.523493118,wright1983,1.72793134481783,-1,16,0,0.34,90,Inf,grating,33.3805215516246
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.537443216,wright1983,1.72793134481783,-1,16,0,1.35,90,Inf,grating,34.4701533903815
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.43201234,wright1983,1.72793134481783,-1,16,0,2.69,90,Inf,grating,27.0403519520306
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.213641603,wright1983,1.72793134481783,-1,16,0,4.04,90,Inf,grating,16.3546631283288
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.13480575,wright1983,1.72793134481783,-1,16,0,5.38,90,Inf,grating,13.6397292620352
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-1.036036341,wright1983,1.72793134481783,-1,16,0,6.71,90,Inf,grating,10.8651653761013
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-0.904010441,wright1983,1.72793134481783,-1,16,0,8.04,90,Inf,grating,8.01697336994934
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-0.818496169,wright1983,1.72793134481783,-1,16,0,9.35,90,Inf,grating,6.5840962195251
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-0.752915452,wright1983,1.72793134481783,-1,16,0,10.66,90,Inf,grating,5.66129064889346
obs_1,Inf,100,2,99,83,0.863965672408915,2.345,-0.674062648,wright1983,1.72793134481783,-1,16,0,11.96,90,Inf,grating,4.72131142378823
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-2.361825322,wright1983,1.72793134481783,-1,0,0,0,90,Inf,grating,230.051633841971
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-2.263392857,wright1983,1.72793134481783,-1,0,0,0.34,90,Inf,grating,183.397265947289
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-2.053504296,wright1983,1.72793134481783,-1,0,0,1.35,90,Inf,grating,113.11085780976
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.935972744,wright1983,1.72793134481783,-1,0,0,2.69,90,Inf,grating,86.2924389572007
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.811845462,wright1983,1.72793134481783,-1,0,0,4.04,90,Inf,grating,64.8403666545491
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.793014903,wright1983,1.72793134481783,-1,0,0,5.38,90,Inf,grating,62.0890339980796
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.714923469,wright1983,1.72793134481783,-1,0,0,6.71,90,Inf,grating,51.8708624487121
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.702655075,wright1983,1.72793134481783,-1,0,0,8.04,90,Inf,grating,50.4260645014104
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.571898496,wright1983,1.72793134481783,-1,0,0,9.35,90,Inf,grating,37.3162931366403
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.487244898,wright1983,1.72793134481783,-1,0,0,10.66,90,Inf,grating,30.7075309327593
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.369696563,wright1983,1.72793134481783,-1,0,0,11.96,90,Inf,grating,23.4259149928529
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.986875671,wright1983,1.72793134481783,-1,8,0,0,90,Inf,grating,97.0232171259419
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.987093851,wright1983,1.72793134481783,-1,8,0,0.34,90,Inf,grating,97.0719717028162
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.921958915,wright1983,1.72793134481783,-1,8,0,1.35,90,Inf,grating,83.5523972497047
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.705726369,wright1983,1.72793134481783,-1,8,0,2.69,90,Inf,grating,50.7839373144153
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.680316864,wright1983,1.72793134481783,-1,8,0,4.04,90,Inf,grating,47.8979431288793
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.549593851,wright1983,1.72793134481783,-1,8,0,5.38,90,Inf,grating,35.4481725474822
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.557062299,wright1983,1.72793134481783,-1,8,0,6.71,90,Inf,grating,36.0630371286884
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.452655075,wright1983,1.72793134481783,-1,8,0,8.04,90,Inf,grating,28.3566599358572
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.414054108,wright1983,1.72793134481783,-1,8,0,9.35,90,Inf,grating,25.9450258658311
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.217541622,wright1983,1.72793134481783,-1,8,0,10.66,90,Inf,grating,16.5021914776922
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.198677497,wright1983,1.72793134481783,-1,8,0,11.96,90,Inf,grating,15.8007425521421
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.467122046,wright1983,1.72793134481783,-1,16,0,0,90,Inf,grating,29.3171700442254
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.421270811,wright1983,1.72793134481783,-1,16,0,0.34,90,Inf,grating,26.3797582343958
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.448274705,wright1983,1.72793134481783,-1,16,0,1.35,90,Inf,grating,28.0720872482607
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.297831633,wright1983,1.72793134481783,-1,16,0,2.69,90,Inf,grating,19.8532509861304
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.153967508,wright1983,1.72793134481783,-1,16,0,4.04,90,Inf,grating,14.2550093991179
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.029840226,wright1983,1.72793134481783,-1,16,0,5.38,90,Inf,grating,10.7112517304243
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.129413937,wright1983,1.72793134481783,-1,16,0,6.71,90,Inf,grating,13.4714373894489
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-1.044743555,wright1983,1.72793134481783,-1,16,0,8.04,90,Inf,grating,11.0852005591314
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-0.874580424,wright1983,1.72793134481783,-1,16,0,9.35,90,Inf,grating,7.49170079306337
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-0.737278464,wright1983,1.72793134481783,-1,16,0,10.66,90,Inf,grating,5.46107906177347
obs_6,Inf,100,2,99,83,0.863965672408915,2.345,-0.639450188,wright1983,1.72793134481783,-1,16,0,11.96,90,Inf,grating,4.35963557695751
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-2.258517475,wright1983,5.18379403445349,-1,0,0,0,90,Inf,grating,181.349964541117
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-2.103515568,wright1983,5.18379403445349,-1,0,0,0.34,90,Inf,grating,126.915763867276
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.87999237,wright1983,5.18379403445349,-1,0,0,1.35,90,Inf,grating,75.8564247906009
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.600507674,wright1983,5.18379403445349,-1,0,0,2.69,90,Inf,grating,39.8572815047967
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.358174135,wright1983,5.18379403445349,-1,0,0,4.04,90,Inf,grating,22.8125658278078
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.332585028,wright1983,5.18379403445349,-1,0,0,5.38,90,Inf,grating,21.5072571624787
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.226501746,wright1983,5.18379403445349,-1,0,0,6.71,90,Inf,grating,16.8461919945787
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.039924289,wright1983,5.18379403445349,-1,0,0,8.04,90,Inf,grating,10.962870626416
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.735716172,wright1983,5.18379403445349,-1,0,0,9.35,90,Inf,grating,5.44146915857883
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.511987558,wright1983,5.18379403445349,-1,0,0,10.66,90,Inf,grating,3.25077984169668
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.263506177,wright1983,5.18379403445349,-1,0,0,11.96,90,Inf,grating,1.83445125845739
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.806497051,wright1983,5.18379403445349,-1,8,0,0,90,Inf,grating,64.0467432573557
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.694838161,wright1983,5.18379403445349,-1,8,0,0.34,90,Inf,grating,49.5265596644433
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.496053056,wright1983,5.18379403445349,-1,8,0,1.35,90,Inf,grating,31.3366852853977
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.266103237,wright1983,5.18379403445349,-1,8,0,2.69,90,Inf,grating,18.4545405357507
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.147621563,wright1983,5.18379403445349,-1,8,0,4.04,90,Inf,grating,14.048228513223
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.072497579,wright1983,5.18379403445349,-1,8,0,5.38,90,Inf,grating,11.816737252171
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.947853391,wright1983,5.18379403445349,-1,8,0,6.71,90,Inf,grating,8.86856576723913
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.730345981,wright1983,5.18379403445349,-1,8,0,8.04,90,Inf,grating,5.37459793582528
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.537561992,wright1983,5.18379403445349,-1,8,0,9.35,90,Inf,grating,3.4479581985562
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.338586143,wright1983,5.18379403445349,-1,8,0,10.66,90,Inf,grating,2.18065088985787
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.015802447,wright1983,5.18379403445349,-1,8,0,11.96,90,Inf,grating,1.03705656952751
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.33591572,wright1983,5.18379403445349,-1,16,0,0,90,Inf,grating,21.672834769192
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.310913519,wright1983,5.18379403445349,-1,16,0,0.34,90,Inf,grating,20.4603716905858
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-1.11834962,wright1983,5.18379403445349,-1,16,0,1.35,90,Inf,grating,13.1325668435652
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.832717082,wright1983,5.18379403445349,-1,16,0,2.69,90,Inf,grating,6.80326020837731
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.627534701,wright1983,5.18379403445349,-1,16,0,4.04,90,Inf,grating,4.2416487418055
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.546204185,wright1983,5.18379403445349,-1,16,0,5.38,90,Inf,grating,3.51725766703926
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.402969745,wright1983,5.18379403445349,-1,16,0,6.71,90,Inf,grating,2.52912179976711
obs_1,Inf,100,6,99,83,0.863965672408915,2.345,-0.148296505,wright1983,5.18379403445349,-1,16,0,8.04,90,Inf,grating,1.4070077999004
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-2.078947368,wright1983,5.18379403445349,-1,0,0,0,90,Inf,grating,119.935394504645
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-2.054179567,wright1983,5.18379403445349,-1,0,0,0.34,90,Inf,grating,113.286867169439
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.899380805,wright1983,5.18379403445349,-1,0,0,1.35,90,Inf,grating,79.3196528853692
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.608359133,wright1983,5.18379403445349,-1,0,0,2.69,90,Inf,grating,40.5844003047841
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.490712074,wright1983,5.18379403445349,-1,0,0,4.04,90,Inf,grating,30.9536647095758
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.342105263,wright1983,5.18379403445349,-1,0,0,5.38,90,Inf,grating,21.9839264806303
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.249226006,wright1983,5.18379403445349,-1,0,0,6.71,90,Inf,grating,17.7511300590966
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.03869969,wright1983,5.18379403445349,-1,0,0,8.04,90,Inf,grating,10.9320016859956
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.77244582,wright1983,5.18379403445349,-1,0,0,9.35,90,Inf,grating,5.92169206754854
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.685758514,wright1983,5.18379403445349,-1,0,0,10.66,90,Inf,grating,4.85018734350489
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.561919505,wright1983,5.18379403445349,-1,0,0,11.96,90,Inf,grating,3.64686347291303
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.583591331,wright1983,5.18379403445349,-1,8,0,0,90,Inf,grating,38.3346348663973
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.595975232,wright1983,5.18379403445349,-1,8,0,0.34,90,Inf,grating,39.4434806648146
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.490712074,wright1983,5.18379403445349,-1,8,0,1.35,90,Inf,grating,30.9536647095758
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.267801858,wright1983,5.18379403445349,-1,8,0,2.69,90,Inf,grating,18.52686163223
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.181114551,wright1983,5.18379403445349,-1,8,0,4.04,90,Inf,grating,15.1745056263624
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.945820433,wright1983,5.18379403445349,-1,8,0,5.38,90,Inf,grating,8.8271485034919
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.821981424,wright1983,5.18379403445349,-1,8,0,6.71,90,Inf,grating,6.63714680845731
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.592879257,wright1983,5.18379403445349,-1,8,0,8.04,90,Inf,grating,3.91632979765455
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.400928793,wright1983,5.18379403445349,-1,8,0,9.35,90,Inf,grating,2.51726416284429
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.221362229,wright1983,5.18379403445349,-1,8,0,10.66,90,Inf,grating,1.66480062022143
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.109907121,wright1983,5.18379403445349,-1,8,0,11.96,90,Inf,grating,1.28797407378221
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.273993808,wright1983,5.18379403445349,-1,16,0,0,90,Inf,grating,18.7929002243387
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.273993808,wright1983,5.18379403445349,-1,16,0,0.34,90,Inf,grating,18.7929002243387
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-1.150154799,wright1983,5.18379403445349,-1,16,0,1.35,90,Inf,grating,14.1304111623685
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.797213622,wright1983,5.18379403445349,-1,16,0,2.69,90,Inf,grating,6.26922161091764
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.710526316,wright1983,5.18379403445349,-1,16,0,4.04,90,Inf,grating,5.13483290992669
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.50619195,wright1983,5.18379403445349,-1,16,0,5.38,90,Inf,grating,3.20768674851092
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.345201238,wright1983,5.18379403445349,-1,16,0,6.71,90,Inf,grating,2.21412042365471
obs_6,Inf,100,6,99,83,0.863965672408915,2.345,-0.246130031,wright1983,5.18379403445349,-1,16,0,8.04,90,Inf,grating,1.76250367413684
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.648236966,wright1983,0.846284375321634,-1,0,0,0.34,90,Inf,grating,44.4873939773839
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.665029088,wright1983,0.846284375321634,-1,0,0,1.35,90,Inf,grating,46.2411991605276
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.609490186,wright1983,0.846284375321634,-1,0,0,2.69,90,Inf,grating,40.690233870118
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.727784439,wright1983,0.846284375321634,-1,0,0,4.04,90,Inf,grating,53.4299095526398
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.666222577,wright1983,0.846284375321634,-1,0,0,5.38,90,Inf,grating,46.3684498307645
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.61065592,wright1983,0.846284375321634,-1,0,0,6.71,90,Inf,grating,40.7996013828666
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.663030687,wright1983,0.846284375321634,-1,0,0,8.04,90,Inf,grating,46.0289096196924
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.637495559,wright1983,0.846284375321634,-1,0,0,9.35,90,Inf,grating,43.4005825573789
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.611932676,wright1983,0.846284375321634,-1,0,0,10.66,90,Inf,grating,40.9197221371278
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.53246847,wright1983,0.846284375321634,-1,0,0,11.96,90,Inf,grating,34.0775583421793
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.822153388,wright1983,0.846284375321634,-1,16,0,0.34,90,Inf,grating,66.3977538504922
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.784933165,wright1983,0.846284375321634,-1,16,0,1.35,90,Inf,grating,60.9443100828512
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.783378852,wright1983,0.846284375321634,-1,16,0,2.69,90,Inf,grating,60.726584025471
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.721789235,wright1983,0.846284375321634,-1,16,0,4.04,90,Inf,grating,52.6974056555768
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.708133493,wright1983,0.846284375321634,-1,16,0,5.38,90,Inf,grating,51.0661942606816
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.712546629,wright1983,0.846284375321634,-1,16,0,6.71,90,Inf,grating,51.587755044789
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.639022116,wright1983,0.846284375321634,-1,16,0,8.04,90,Inf,grating,43.5534052244699
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.637495559,wright1983,0.846284375321634,-1,16,0,9.35,90,Inf,grating,43.4005825573789
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.53999023,wright1983,0.846284375321634,-1,16,0,10.66,90,Inf,grating,34.6729050259193
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.53246847,wright1983,0.846284375321634,-1,16,0,11.96,90,Inf,grating,34.0775583421793
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-2.139843681,wright1983,0.846284375321634,-1,8,0,0.34,90,Inf,grating,137.988750153597
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-2.072702949,wright1983,0.846284375321634,-1,8,0,1.35,90,Inf,grating,118.223264947628
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-2.131017408,wright1983,0.846284375321634,-1,8,0,2.69,90,Inf,grating,135.21267599476
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-2.105454525,wright1983,0.846284375321634,-1,8,0,4.04,90,Inf,grating,127.483660474101
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-2.067817968,wright1983,0.846284375321634,-1,8,0,5.38,90,Inf,grating,116.900930488427
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.99432121,wright1983,0.846284375321634,-1,8,0,6.71,90,Inf,grating,98.7009220940955
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.962763123,wright1983,0.846284375321634,-1,8,0,8.04,90,Inf,grating,91.7831847415473
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.925154321,wright1983,0.846284375321634,-1,8,0,9.35,90,Inf,grating,84.1694173793124
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.851685318,wright1983,0.846284375321634,-1,8,0,10.66,90,Inf,grating,71.0698367739981
obs_1,Inf,100,0.25,99,83,3.38513750128654,36,-1.880134781,wright1983,0.846284375321634,-1,8,0,11.96,90,Inf,grating,75.8813032109922
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.73630129,wright1983,0.846284375321634,-1,0.25,0,0.34,90,Inf,grating,54.4880530365371
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.716773219,wright1983,0.846284375321634,-1,0.25,0,1.35,90,Inf,grating,52.0922623367719
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.582540974,wright1983,0.846284375321634,-1,0.25,0,2.69,90,Inf,grating,38.2420331831297
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.580518424,wright1983,0.846284375321634,-1,0.25,0,4.04,90,Inf,grating,38.0643505232547
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.602534,wright1983,0.846284375321634,-1,0.25,0,5.38,90,Inf,grating,40.0436816458146
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.55250494,wright1983,0.846284375321634,-1,0.25,0,6.71,90,Inf,grating,35.6865808527016
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.580495176,wright1983,0.846284375321634,-1,0.25,0,8.04,90,Inf,grating,38.0623129741419
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.464361269,wright1983,0.846284375321634,-1,0.25,0,9.35,90,Inf,grating,29.131394130663
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.456364059,wright1983,0.846284375321634,-1,0.25,0,10.66,90,Inf,grating,28.5998699961324
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.466465187,wright1983,0.846284375321634,-1,0.25,0,11.96,90,Inf,grating,29.2728621100954
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.838498198,wright1983,0.846284375321634,-1,16,0,0.34,90,Inf,grating,68.9442732488982
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.854922701,wright1983,0.846284375321634,-1,16,0,1.35,90,Inf,grating,71.601595696258
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.80485877,wright1983,0.846284375321634,-1,16,0,2.69,90,Inf,grating,63.805596042017
obs_6,Inf,100,0.25,99,83,3.38513750128654,36,-1.832918749,wright1983,0.846284375321634,-1,16,0,4.04,90,Inf,grating,68.0642007277614
